topicTitle,topicId,value,geo,keyword,time,sys_time
Prednisone,/m/02m3m3,3,BR,Chikungunya,2020-07,2025-07-22 18:27
Tea,/m/07clx,100,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,50,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,48,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,46,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,41,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,40,BR-AC,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,99,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,73,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Coronavirus,/m/01cpyy,64,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,53,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,48,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,45,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,37,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,35,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,31,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,26,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Organism,/m/05nnm,23,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Cat,/m/01yrx,22,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,19,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,17,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Infection,/m/098s1,15,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,15,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,14,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,14,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,14,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Black Death,/m/01ftg,14,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Viral Infection,/m/02kc20m,13,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Coryza,/m/0c532h,12,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Respiratory system,/m/0hl_6,12,BR-AL,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,92,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,72,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,56,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,50,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Month,/m/053jb,42,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,38,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,37,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Bacteria,/m/017q2,36,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,29,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,28,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,27,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Cat,/m/01yrx,26,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Head,/m/04hgtk,24,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,24,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,21,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,17,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,13,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,12,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,9,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Sore throat,/m/0b76bty,7,BR-AM,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,47,BR-AP,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,88,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,79,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,54,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,31,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,26,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,26,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,22,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,19,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,19,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,18,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,18,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,18,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,18,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,18,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,17,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,16,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,16,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,15,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,15,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
China,/m/0d05w3,15,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,14,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Allergy,/m/0fd23,10,BR-BA,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,72,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,55,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,52,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Coronavirus,/m/01cpyy,41,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,37,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,28,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,27,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,23,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,23,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,21,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,17,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,17,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,15,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,15,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,14,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,13,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Ascorbic acid,/m/0y44,13,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
China,/m/0d05w3,13,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Organism,/m/05nnm,11,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
1918,/g/11b77b4ndq,11,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,10,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Nimesulide,/m/055411,10,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,10,BR-CE,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,92,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,55,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,34,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,24,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,21,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,21,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,19,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,15,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,14,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,13,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,12,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,11,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Organism,/m/05nnm,10,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Plague,/m/01195hyq,10,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,9,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,9,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,8,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Garlic,/m/0dbrl,7,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Black Death,/m/01ftg,7,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
1918,/g/11b77b4ndq,7,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Pig,/g/1233x20h,6,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,6,BR-DF,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,47,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,35,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,34,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,18,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,16,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,15,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,12,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,10,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,9,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,8,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Black Death,/m/01ftg,8,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,8,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
HIV/AIDS,/m/0d19y2,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Agenda-setting theory,/m/02drwk,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
China,/m/0d05w3,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Bubonic plague,/m/03y05ty,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Side effect,/m/0119nml8,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Sinusitis,/m/072hv,6,BR-ES,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,100,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,96,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,54,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,31,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,26,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,24,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,22,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,22,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,21,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,20,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,15,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,14,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,14,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Allergy,/m/0fd23,13,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
China,/m/0d05w3,11,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,11,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,10,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Black Death,/m/01ftg,10,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,10,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Measles,/m/0g2gb,10,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Head,/m/04hgtk,9,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,9,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Orange,/g/12283p6_,9,BR-GO,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,93,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,91,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,65,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Coronavirus,/m/01cpyy,56,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,45,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,39,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,39,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,36,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,30,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,28,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,27,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,27,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Antibiotics,/m/0tbr,25,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,25,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,24,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,22,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,20,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,19,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,17,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
HIV,/m/05dbslt,17,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,16,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Sneeze,/m/01hsr_,15,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Head,/m/04hgtk,15,BR-MA,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,74,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,74,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
HIV/AIDS,/m/0d19y2,57,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,54,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Education,/m/02jfc,50,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Physical activity,/g/1229cjnk,47,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Health,/m/0kt51,47,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Physical Education,/m/01ftfn,47,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Curriculum,/m/02fk8v,45,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,45,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Academic discipline,/m/03h1sh1,41,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Text,/m/07s6nbt,39,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Evolution,/m/02j8z,35,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Childhood,/m/016c5l,33,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,31,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Exercise,/m/019w6h,31,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Quality,/m/01593g,31,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Culture,/m/01ws5,31,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Physics,/m/05qjt,30,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Cell,/m/01cbd,29,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Benignity,/m/02wvkvz,29,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
physical condition,/g/120z6m76,28,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Quality of life,/m/0cvgr,26,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Student,/m/014cnc,25,BR-MG,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,61,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,57,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,51,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,43,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,26,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,23,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,17,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,16,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Garlic,/m/0dbrl,15,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,11,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,11,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Natural person,/m/01_h7_,11,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,11,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,11,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Dengue fever,/m/09wsg,10,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,10,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,9,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Yellow fever,/m/087z2,9,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,8,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Pig,/g/1233x20h,8,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Headache,/m/0j5fv,8,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Allergy,/m/0fd23,8,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,7,BR-MS,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,100,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,77,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,70,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,49,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,33,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,27,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,22,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,19,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,17,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Sense of smell,/m/014y53,14,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,14,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,13,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,13,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,12,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Syrup,/g/1222216d,11,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Cause,/m/0j276x9,11,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Lemon,/g/1yxkhgd6l,11,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Catarrh,/m/0403w_,11,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
1918,/g/11b77b4ndq,10,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,10,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
China,/m/0d05w3,10,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Garlic,/m/0dbrl,9,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Pig,/g/1233x20h,8,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Black Death,/m/01ftg,8,BR-MT,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,94,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,48,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Child,/m/0ytgt,48,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
COVID-19,/g/11j2cc_qll,47,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Coronavirus,/m/01cpyy,35,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Tea,/m/07clx,32,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,29,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Swine influenza,/m/057c6k,27,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Home remedy,/m/044zht,24,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,23,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Head,/m/04hgtk,20,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Fever,/m/0cjf0,20,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Flu Medicine,/g/11fl7dxd7z,19,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Common cold,/m/0n073,19,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Throat,/m/0mhy4,19,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Taste,/m/0cp_p,18,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Disease,/m/027x3,16,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Inflammation,/m/0j7_w,16,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Cough,/m/01b_21,13,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Organism,/m/05nnm,13,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Smallpox,/m/06vr2,11,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Pandemic,/m/061s4,10,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Nose,/m/0k0pj,10,BR-PA,Influenza/gripe,2020-07,2025-07-22 18:27
Vaccine,/m/07__7,100,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
Spanish flu,/m/01c751,80,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
Coronavirus,/m/01cpyy,45,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
Symptom,/m/01b_06,37,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
Virus,/m/0g9pc,35,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
Influenza vaccine,/m/0416v7,28,BR-PB,Influenza/gripe,2020-07,2025-07-22 18:27
