topicTitle,topicId,value,geo,keyword,time,sys_time
Diarrhea,/m/0f3kl,12,BR-PR,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,9,BR-PR,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,9,BR-PR,Dengue,2021-11,2025-07-23 14:27
Infection,/m/098s1,9,BR-PR,Dengue,2021-11,2025-07-23 14:27
Itch,/m/04kllm9,9,BR-PR,Dengue,2021-11,2025-07-23 14:27
Skin,/m/06z04,8,BR-PR,Dengue,2021-11,2025-07-23 14:27
Head,/m/04hgtk,8,BR-PR,Dengue,2021-11,2025-07-23 14:27
Nevus,/m/03rd_n,7,BR-PR,Dengue,2021-11,2025-07-23 14:27
Project,/m/0156dy,7,BR-PR,Dengue,2021-11,2025-07-23 14:27
Viral Infection,/m/02kc20m,7,BR-PR,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,83,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,80,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,67,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,44,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,39,BR-RJ,Dengue,2021-11,2025-07-23 14:27
correct,/g/11p12rb6mb,39,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,32,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,28,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Text,/m/07s6nbt,26,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Bleeding,/m/012n6x,24,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Health,/m/0kt51,23,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Chemical reaction,/m/01vx5,22,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,22,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Blood,/m/019jw,19,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Hepatitis A,/m/01yjzm,17,BR-RJ,Dengue,2021-11,2025-07-23 14:27
important,/g/11p129bq3t,16,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Social issue,/m/075fzd,16,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,15,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,14,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Bacteria,/m/017q2,14,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Oxygen,/m/025s6bf,14,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Light,/m/04k84,14,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Measles,/m/0g2gb,13,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Organism,/m/05nnm,13,BR-RJ,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-RN,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,87,BR-RN,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,70,BR-RN,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,59,BR-RN,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,48,BR-RN,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,47,BR-RN,Dengue,2021-11,2025-07-23 14:27
Animal,/m/0jbk,45,BR-RN,Dengue,2021-11,2025-07-23 14:27
Plant,/m/05s2s,42,BR-RN,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,36,BR-RN,Dengue,2021-11,2025-07-23 14:27
Water,/m/0838f,32,BR-RN,Dengue,2021-11,2025-07-23 14:27
same,/g/11p1330g9l,31,BR-RN,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,27,BR-RN,Dengue,2021-11,2025-07-23 14:27
Rabies,/m/0fsd1,25,BR-RN,Dengue,2021-11,2025-07-23 14:27
Health,/m/0kt51,25,BR-RN,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,23,BR-RN,Dengue,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,23,BR-RN,Dengue,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,20,BR-RN,Dengue,2021-11,2025-07-23 14:27
Number,/m/05fwb,18,BR-RN,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,16,BR-RN,Dengue,2021-11,2025-07-23 14:27
Organism,/m/05nnm,13,BR-RN,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-RO,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,63,BR-RO,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,53,BR-RO,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,49,BR-RO,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,46,BR-RO,Dengue,2021-11,2025-07-23 14:27
Chagas disease,/m/0208m,29,BR-RO,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,28,BR-RO,Dengue,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,27,BR-RO,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,26,BR-RO,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,18,BR-RO,Dengue,2021-11,2025-07-23 14:27
,,,BR-RR,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,100,BR-RS,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,98,BR-RS,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,88,BR-RS,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,60,BR-RS,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,54,BR-RS,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,38,BR-RS,Dengue,2021-11,2025-07-23 14:27
Health,/m/0kt51,37,BR-RS,Dengue,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,30,BR-RS,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,28,BR-RS,Dengue,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,25,BR-RS,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,22,BR-RS,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,20,BR-RS,Dengue,2021-11,2025-07-23 14:27
Oxygen,/m/025s6bf,19,BR-RS,Dengue,2021-11,2025-07-23 14:27
Immunity,/m/025sjz4,19,BR-RS,Dengue,2021-11,2025-07-23 14:27
Hepatitis,/m/09jg8,18,BR-RS,Dengue,2021-11,2025-07-23 14:27
HIV/AIDS,/m/0d19y2,18,BR-RS,Dengue,2021-11,2025-07-23 14:27
Infection,/m/098s1,18,BR-RS,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,18,BR-RS,Dengue,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,17,BR-RS,Dengue,2021-11,2025-07-23 14:27
Malaria,/m/0542n,17,BR-RS,Dengue,2021-11,2025-07-23 14:27
Analysis,/g/121vr6rm,16,BR-RS,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,16,BR-RS,Dengue,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,14,BR-RS,Dengue,2021-11,2025-07-23 14:27
Parasitism,/g/120mytb8,14,BR-RS,Dengue,2021-11,2025-07-23 14:27
Insects,/m/03vt0,14,BR-RS,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-SC,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,84,BR-SC,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,80,BR-SC,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,40,BR-SC,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,29,BR-SC,Dengue,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,21,BR-SC,Dengue,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,18,BR-SC,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,17,BR-SC,Dengue,2021-11,2025-07-23 14:27
Child,/m/0ytgt,14,BR-SC,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,13,BR-SC,Dengue,2021-11,2025-07-23 14:27
Cholera,/m/024c2,9,BR-SC,Dengue,2021-11,2025-07-23 14:27
important,/g/11p129bq3t,9,BR-SC,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,8,BR-SC,Dengue,2021-11,2025-07-23 14:27
Analysis,/g/121vr6rm,8,BR-SC,Dengue,2021-11,2025-07-23 14:27
Cure,/m/0405g08,8,BR-SC,Dengue,2021-11,2025-07-23 14:27
Body,/m/0180q,7,BR-SC,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,6,BR-SC,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,6,BR-SC,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,5,BR-SC,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,100,BR-SE,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,80,BR-SE,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,78,BR-SE,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,64,BR-SE,Dengue,2021-11,2025-07-23 14:27
Health,/m/0kt51,54,BR-SE,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,45,BR-SE,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,38,BR-SE,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,31,BR-SE,Dengue,2021-11,2025-07-23 14:27
Poster,/m/01n5jq,25,BR-SE,Dengue,2021-11,2025-07-23 14:27
Being,/m/015ns,22,BR-SE,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-SP,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,67,BR-SP,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,65,BR-SP,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,44,BR-SP,Dengue,2021-11,2025-07-23 14:27
Vaccine,/m/07__7,28,BR-SP,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,27,BR-SP,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,19,BR-SP,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,17,BR-SP,Dengue,2021-11,2025-07-23 14:27
Health,/m/0kt51,17,BR-SP,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,15,BR-SP,Dengue,2021-11,2025-07-23 14:27
Dengue vaccine,/m/0115n7rn,15,BR-SP,Dengue,2021-11,2025-07-23 14:27
important,/g/11p129bq3t,14,BR-SP,Dengue,2021-11,2025-07-23 14:27
Epidemic,/m/0hn9s,14,BR-SP,Dengue,2021-11,2025-07-23 14:27
Education,/m/02jfc,13,BR-SP,Dengue,2021-11,2025-07-23 14:27
Bleeding,/m/012n6x,12,BR-SP,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,12,BR-SP,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,11,BR-SP,Dengue,2021-11,2025-07-23 14:27
Infection,/m/098s1,11,BR-SP,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,10,BR-SP,Dengue,2021-11,2025-07-23 14:27
Bacteria,/m/017q2,10,BR-SP,Dengue,2021-11,2025-07-23 14:27
Preschool,/m/027wyv,10,BR-SP,Dengue,2021-11,2025-07-23 14:27
Oxygen,/m/025s6bf,9,BR-SP,Dengue,2021-11,2025-07-23 14:27
Planning,/m/0217bt,9,BR-SP,Dengue,2021-11,2025-07-23 14:27
Pharmaceutical drug,/m/018l35,9,BR-SP,Dengue,2021-11,2025-07-23 14:27
2019–20 dengue fever epidemic,/g/11fpjwywd3,9,BR-SP,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-TO,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,53,BR-TO,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,52,BR-TO,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,25,BR-TO,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,23,BR-TO,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,20,BR-TO,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,19,BR-TO,Dengue,2021-11,2025-07-23 14:27
Education,/m/02jfc,18,BR-TO,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,16,BR-TO,Dengue,2021-11,2025-07-23 14:27
Bleeding,/m/012n6x,13,BR-TO,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,9,BR-TO,Dengue,2021-11,2025-07-23 14:27
Combat,/m/0byj4,8,BR-TO,Dengue,2021-11,2025-07-23 14:27
Zika virus,/m/080m_5j,7,BR-TO,Dengue,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR,Dengue,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,70,BR,Dengue,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,67,BR,Dengue,2021-11,2025-07-23 14:27
Disease,/m/027x3,47,BR,Dengue,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,30,BR,Dengue,2021-11,2025-07-23 14:27
Chikungunya virus infection,/m/01__7l,23,BR,Dengue,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,22,BR,Dengue,2021-11,2025-07-23 14:27
Transmission,/m/036991,21,BR,Dengue,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,18,BR,Dengue,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,15,BR,Dengue,2021-11,2025-07-23 14:27
Bleeding,/m/012n6x,15,BR,Dengue,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,13,BR,Dengue,2021-11,2025-07-23 14:27
Combat,/m/0byj4,12,BR,Dengue,2021-11,2025-07-23 14:27
Infection,/m/098s1,12,BR,Dengue,2021-11,2025-07-23 14:27
Organism,/m/05nnm,10,BR,Dengue,2021-11,2025-07-23 14:27
Bacteria,/m/017q2,10,BR,Dengue,2021-11,2025-07-23 14:27
Influenza,/m/0cycc,9,BR,Dengue,2021-11,2025-07-23 14:27
Cause,/m/0j276x9,9,BR,Dengue,2021-11,2025-07-23 14:27
HIV/AIDS,/m/0d19y2,9,BR,Dengue,2021-11,2025-07-23 14:27
Dengue vaccine,/m/0115n7rn,8,BR,Dengue,2021-11,2025-07-23 14:27
Epidemic,/m/0hn9s,8,BR,Dengue,2021-11,2025-07-23 14:27
Malaria,/m/0542n,8,BR,Dengue,2021-11,2025-07-23 14:27
,,,BR-AC,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-AL,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,88,BR-AL,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,84,BR-AL,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,100,BR-AM,Chikungunya,2021-11,2025-07-23 14:27
,,,BR-AP,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,97,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,89,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,48,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
COVID-19,/g/11j2cc_qll,30,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,29,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,27,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Transmission,/m/036991,25,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,22,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,19,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
2019,/g/11x1ngsf3,19,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,15,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,15,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Body,/m/0180q,13,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Organism,/m/05nnm,12,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Zika virus,/m/080m_5j,10,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Itch,/m/04kllm9,10,BR-BA,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,100,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,90,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,90,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,42,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,38,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,27,BR-CE,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-DF,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,65,BR-DF,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,52,BR-DF,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,50,BR-DF,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,100,BR-ES,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,74,BR-ES,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,69,BR-ES,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,52,BR-ES,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,81,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,50,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Aedes,/m/01yz26,38,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,37,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,35,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,28,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Child,/m/0ytgt,24,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Health,/m/0kt51,21,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,20,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Year,/g/1213vdr5,14,BR-GO,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,100,BR-MA,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,71,BR-MA,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,38,BR-MA,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,65,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,55,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,42,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,29,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,29,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Infection,/m/098s1,27,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,25,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,23,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Organism,/m/05nnm,22,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
same,/g/11p1330g9l,22,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Country,/m/01lff,20,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,20,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Acute disease,/m/0b_z7j,19,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,15,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Transmission,/m/036991,13,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Food,/m/02wbm,12,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,11,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Bacteria,/m/017q2,9,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Region,/m/0fg5q,9,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Health,/m/0kt51,6,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
Joint,/m/01dvt1,6,BR-MG,Chikungunya,2021-11,2025-07-23 14:27
,,,BR-MS,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-MT,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,91,BR-MT,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-PA,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,68,BR-PA,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,63,BR-PA,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,52,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,48,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,35,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,26,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,21,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,20,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,19,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,11,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Metamizole,/m/08j19g,11,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
International Classification of Diseases,/m/03zlr,9,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Cure,/m/0405g08,9,BR-PB,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,45,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,40,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,33,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Cure,/m/0405g08,20,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,18,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,12,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,11,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever,/m/087z2,10,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,10,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Transmission,/m/036991,10,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Kidney,/m/04br3,8,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Pharmaceutical drug,/m/018l35,5,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Foot,/m/031n1,5,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Joint,/m/01dvt1,4,BR-PE,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-PI,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,46,BR-PI,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,93,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,27,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,25,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,19,BR-PR,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,82,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,78,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Skin,/m/06z04,40,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,32,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Disease,/m/027x3,26,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
clinical medicine,/g/121p18x5,22,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Human,/m/0dgw9r,20,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Joint,/m/01dvt1,19,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Sequela,/m/05smdx,17,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,16,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Fever,/m/0cjf0,15,BR-RJ,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-RN,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,63,BR-RN,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-RO,Chikungunya,2021-11,2025-07-23 14:27
,,,BR-RR,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,100,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,83,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,61,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
Mosquito,/m/09f96,45,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,42,BR-RS,Chikungunya,2021-11,2025-07-23 14:27
Dengue fever,/m/09wsg,100,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
Virus,/m/0g9pc,80,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,66,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
Yellow fever mosquito,/m/06y6_w,42,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,24,BR-SC,Chikungunya,2021-11,2025-07-23 14:27
Symptom,/m/01b_06,100,BR-SE,Chikungunya,2021-11,2025-07-23 14:27
Zika fever,/m/02vkznh,67,BR-SE,Chikungunya,2021-11,2025-07-23 14:27
Pain,/m/062t2,47,BR-SE,Chikungunya,2021-11,2025-07-23 14:27
