topicTitle,topicId,value,geo,keyword,time,sys_time
Body,/m/0180q,13,BR-PE,Dengue,2020-12,2025-07-22 18:39
Influenza,/m/0cycc,11,BR-PE,Dengue,2020-12,2025-07-22 18:39
Coronavirus,/m/01cpyy,11,BR-PE,Dengue,2020-12,2025-07-22 18:39
Infection,/m/098s1,9,BR-PE,Dengue,2020-12,2025-07-22 18:39
Vaccine,/m/07__7,9,BR-PE,Dengue,2020-12,2025-07-22 18:39
Yellow fever,/m/087z2,9,BR-PE,Dengue,2020-12,2025-07-22 18:39
HIV/AIDS,/m/0d19y2,9,BR-PE,Dengue,2020-12,2025-07-22 18:39
Hepatitis A,/m/01yjzm,8,BR-PE,Dengue,2020-12,2025-07-22 18:39
Exame Nacional do Ensino Médio (ENEM),/m/047v0j1,8,BR-PE,Dengue,2020-12,2025-07-22 18:39
Metamizole,/m/08j19g,7,BR-PE,Dengue,2020-12,2025-07-22 18:39
2016,/g/11b77d6b6d,7,BR-PE,Dengue,2020-12,2025-07-22 18:39
Biology,/m/01540,7,BR-PE,Dengue,2020-12,2025-07-22 18:39
Bleeding,/m/012n6x,6,BR-PE,Dengue,2020-12,2025-07-22 18:39
Symptom,/m/01b_06,100,BR-PI,Dengue,2020-12,2025-07-22 18:39
Yellow fever mosquito,/m/06y6_w,60,BR-PI,Dengue,2020-12,2025-07-22 18:39
Mosquito,/m/09f96,53,BR-PI,Dengue,2020-12,2025-07-22 18:39
Disease,/m/027x3,47,BR-PI,Dengue,2020-12,2025-07-22 18:39
Water,/m/0838f,37,BR-PI,Dengue,2020-12,2025-07-22 18:39
Therapy,/m/03c1dkx,36,BR-PI,Dengue,2020-12,2025-07-22 18:39
Virus,/m/0g9pc,31,BR-PI,Dengue,2020-12,2025-07-22 18:39
Transmission,/m/036991,30,BR-PI,Dengue,2020-12,2025-07-22 18:39
Fever,/m/0cjf0,19,BR-PI,Dengue,2020-12,2025-07-22 18:39
Symptom,/m/01b_06,100,BR-PR,Dengue,2020-12,2025-07-22 18:39
Mosquito,/m/09f96,65,BR-PR,Dengue,2020-12,2025-07-22 18:39
Yellow fever mosquito,/m/06y6_w,60,BR-PR,Dengue,2020-12,2025-07-22 18:39
Disease,/m/027x3,35,BR-PR,Dengue,2020-12,2025-07-22 18:39
Aedes,/m/01yz26,22,BR-PR,Dengue,2020-12,2025-07-22 18:39
Yellow fever,/m/087z2,20,BR-PR,Dengue,2020-12,2025-07-22 18:39
Disease vector,/m/03cln52,19,BR-PR,Dengue,2020-12,2025-07-22 18:39
Chikungunya virus infection,/m/01__7l,19,BR-PR,Dengue,2020-12,2025-07-22 18:39
Brazilians,/m/02r_qms,17,BR-PR,Dengue,2020-12,2025-07-22 18:39
Zika fever,/m/02vkznh,16,BR-PR,Dengue,2020-12,2025-07-22 18:39
Species,/m/06zf0,16,BR-PR,Dengue,2020-12,2025-07-22 18:39
Text,/m/07s6nbt,15,BR-PR,Dengue,2020-12,2025-07-22 18:39
Everyday life,/m/07wkk6,15,BR-PR,Dengue,2020-12,2025-07-22 18:39
Country,/m/01lff,15,BR-PR,Dengue,2020-12,2025-07-22 18:39
Virus,/m/0g9pc,14,BR-PR,Dengue,2020-12,2025-07-22 18:39
Point,/m/02tfk1,14,BR-PR,Dengue,2020-12,2025-07-22 18:39
Body,/m/0180q,13,BR-PR,Dengue,2020-12,2025-07-22 18:39
Tão Comum,/g/11c1q5zmqg,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Invasive species,/m/0hrk4,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Egypt,/m/02k54,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Illegal drug trade,/m/01fzpw,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Continent,/m/01lyb,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Vaccine,/m/07__7,11,BR-PR,Dengue,2020-12,2025-07-22 18:39
Ship,/m/06q74,10,BR-PR,Dengue,2020-12,2025-07-22 18:39
Hitchhiking,/m/0cv6z,10,BR-PR,Dengue,2020-12,2025-07-22 18:39
Symptom,/m/01b_06,100,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Yellow fever mosquito,/m/06y6_w,36,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Mosquito,/m/09f96,35,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Disease,/m/027x3,31,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Chikungunya virus infection,/m/01__7l,25,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Virus,/m/0g9pc,24,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Coronavirus,/m/01cpyy,21,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Zika fever,/m/02vkznh,19,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Vaccine,/m/07__7,17,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Influenza,/m/0cycc,11,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Health,/m/0kt51,11,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Aedes,/m/01yz26,10,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Fever,/m/0cjf0,8,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Dengue vaccine,/m/0115n7rn,8,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Human,/m/0dgw9r,8,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Yellow fever,/m/087z2,8,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Cause,/m/0j276x9,7,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Body,/m/0180q,7,BR-RJ,Dengue,2020-12,2025-07-22 18:39
HIV/AIDS,/m/0d19y2,7,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Headache,/m/0j5fv,7,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Natural person,/m/01_h7_,6,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Therapy,/m/03c1dkx,6,BR-RJ,Dengue,2020-12,2025-07-22 18:39
etiological factor,/g/121bdggj,6,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Infection,/m/098s1,6,BR-RJ,Dengue,2020-12,2025-07-22 18:39
Symptom,/m/01b_06,100,BR-RN,Dengue,2020-12,2025-07-22 18:39
Disease,/m/027x3,49,BR-RN,Dengue,2020-12,2025-07-22 18:39
Virus,/m/0g9pc,48,BR-RN,Dengue,2020-12,2025-07-22 18:39
Health,/m/0kt51,37,BR-RN,Dengue,2020-12,2025-07-22 18:39
Fever,/m/0cjf0,35,BR-RN,Dengue,2020-12,2025-07-22 18:39
Mosquito,/m/09f96,30,BR-RN,Dengue,2020-12,2025-07-22 18:39
Headache,/m/0j5fv,26,BR-RN,Dengue,2020-12,2025-07-22 18:39
City,/m/01n32,25,BR-RN,Dengue,2020-12,2025-07-22 18:39
Pain,/m/062t2,25,BR-RN,Dengue,2020-12,2025-07-22 18:39
Zika fever,/m/02vkznh,25,BR-RN,Dengue,2020-12,2025-07-22 18:39
Physician,/m/05t4q,23,BR-RN,Dengue,2020-12,2025-07-22 18:39
Function,/m/02v_93z,22,BR-RN,Dengue,2020-12,2025-07-22 18:39
Influenza,/m/0cycc,22,BR-RN,Dengue,2020-12,2025-07-22 18:39
Cholera,/m/024c2,21,BR-RN,Dengue,2020-12,2025-07-22 18:39
Hepatitis,/m/09jg8,21,BR-RN,Dengue,2020-12,2025-07-22 18:39
Yellow fever mosquito,/m/06y6_w,21,BR-RN,Dengue,2020-12,2025-07-22 18:39
Abdomen,/m/08y7p8,20,BR-RN,Dengue,2020-12,2025-07-22 18:39
Body,/m/0180q,18,BR-RN,Dengue,2020-12,2025-07-22 18:39
Chikungunya virus infection,/m/01__7l,18,BR-RN,Dengue,2020-12,2025-07-22 18:39
Oxygen,/m/025s6bf,18,BR-RN,Dengue,2020-12,2025-07-22 18:39
Vaccine,/m/07__7,17,BR-RN,Dengue,2020-12,2025-07-22 18:39
Measles,/m/0g2gb,16,BR-RN,Dengue,2020-12,2025-07-22 18:39
Respect,/m/01_tgj,16,BR-RN,Dengue,2020-12,2025-07-22 18:39
Natural person,/m/01_h7_,15,BR-RN,Dengue,2020-12,2025-07-22 18:39
Being,/m/015ns,15,BR-RN,Dengue,2020-12,2025-07-22 18:39
Symptom,/m/01b_06,100,BR-RO,Dengue,2020-12,2025-07-22 18:40
Pregnancy,/m/05vqh7,58,BR-RO,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,45,BR-RO,Dengue,2020-12,2025-07-22 18:40
COVID-19,/g/11j2cc_qll,38,BR-RO,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,35,BR-RO,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,32,BR-RO,Dengue,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,22,BR-RO,Dengue,2020-12,2025-07-22 18:40
Ministry of Health of Brazil,/m/0c3ty1w,22,BR-RO,Dengue,2020-12,2025-07-22 18:40
Bacteria,/m/017q2,20,BR-RO,Dengue,2020-12,2025-07-22 18:40
Health,/m/0kt51,19,BR-RO,Dengue,2020-12,2025-07-22 18:40
Malaria,/m/0542n,17,BR-RO,Dengue,2020-12,2025-07-22 18:40
Immunoglobulin G,/m/02gsf4,16,BR-RO,Dengue,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,14,BR-RO,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-RR,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-RS,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,68,BR-RS,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,64,BR-RS,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,38,BR-RS,Dengue,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,27,BR-RS,Dengue,2020-12,2025-07-22 18:40
Vaccine,/m/07__7,26,BR-RS,Dengue,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,16,BR-RS,Dengue,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,14,BR-RS,Dengue,2020-12,2025-07-22 18:40
Bacteria,/m/017q2,14,BR-RS,Dengue,2020-12,2025-07-22 18:40
Rain,/m/06mb1,13,BR-RS,Dengue,2020-12,2025-07-22 18:40
Bleeding,/m/012n6x,13,BR-RS,Dengue,2020-12,2025-07-22 18:40
Influenza,/m/0cycc,13,BR-RS,Dengue,2020-12,2025-07-22 18:40
Dengue vaccine,/m/0115n7rn,12,BR-RS,Dengue,2020-12,2025-07-22 18:40
HIV/AIDS,/m/0d19y2,11,BR-RS,Dengue,2020-12,2025-07-22 18:40
Larva,/m/0d9_3,11,BR-RS,Dengue,2020-12,2025-07-22 18:40
Hepatitis B,/m/0167bx,11,BR-RS,Dengue,2020-12,2025-07-22 18:40
Swine influenza,/m/057c6k,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Infection,/m/098s1,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Picada,/m/0b6hz2j,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Hepatitis D,/m/01fd3y,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Mumps,/m/0g3xk,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
Production,/m/0806jls,10,BR-RS,Dengue,2020-12,2025-07-22 18:40
HIV,/m/05dbslt,9,BR-RS,Dengue,2020-12,2025-07-22 18:40
Cell,/m/01cbd,9,BR-RS,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-SC,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,38,BR-SC,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,33,BR-SC,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,12,BR-SC,Dengue,2020-12,2025-07-22 18:40
Vaccine,/m/07__7,11,BR-SC,Dengue,2020-12,2025-07-22 18:40
Pain,/m/062t2,11,BR-SC,Dengue,2020-12,2025-07-22 18:40
Larva,/m/0d9_3,10,BR-SC,Dengue,2020-12,2025-07-22 18:40
Body,/m/0180q,9,BR-SC,Dengue,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,9,BR-SC,Dengue,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,8,BR-SC,Dengue,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,7,BR-SC,Dengue,2020-12,2025-07-22 18:40
Influenza,/m/0cycc,7,BR-SC,Dengue,2020-12,2025-07-22 18:40
Diarrhea,/m/0f3kl,7,BR-SC,Dengue,2020-12,2025-07-22 18:40
Health,/m/0kt51,7,BR-SC,Dengue,2020-12,2025-07-22 18:40
Aedes,/m/01yz26,6,BR-SC,Dengue,2020-12,2025-07-22 18:40
Human,/m/0dgw9r,5,BR-SC,Dengue,2020-12,2025-07-22 18:40
Transmission,/m/036991,4,BR-SC,Dengue,2020-12,2025-07-22 18:40
Research,/m/06cs1,4,BR-SC,Dengue,2020-12,2025-07-22 18:40
Dengue vaccine,/m/0115n7rn,4,BR-SC,Dengue,2020-12,2025-07-22 18:40
Person,/m/01g317,4,BR-SC,Dengue,2020-12,2025-07-22 18:40
Point,/m/02tfk1,4,BR-SC,Dengue,2020-12,2025-07-22 18:40
offense report,/g/120htl3q,3,BR-SC,Dengue,2020-12,2025-07-22 18:40
HIV/AIDS,/m/0d19y2,3,BR-SC,Dengue,2020-12,2025-07-22 18:40
Brainly,/m/010pprs3,3,BR-SC,Dengue,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,3,BR-SC,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-SE,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,74,BR-SE,Dengue,2020-12,2025-07-22 18:40
Infection,/m/098s1,71,BR-SE,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,58,BR-SE,Dengue,2020-12,2025-07-22 18:40
City,/m/01n32,48,BR-SE,Dengue,2020-12,2025-07-22 18:40
Time,/m/07c_l,47,BR-SE,Dengue,2020-12,2025-07-22 18:40
Oxygen,/m/025s6bf,45,BR-SE,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,45,BR-SE,Dengue,2020-12,2025-07-22 18:40
Chikungunya virus infection,/m/01__7l,43,BR-SE,Dengue,2020-12,2025-07-22 18:40
Transmission,/m/036991,40,BR-SE,Dengue,2020-12,2025-07-22 18:40
Health,/m/0kt51,36,BR-SE,Dengue,2020-12,2025-07-22 18:40
Text,/m/07s6nbt,35,BR-SE,Dengue,2020-12,2025-07-22 18:40
Life,/m/04nr2,34,BR-SE,Dengue,2020-12,2025-07-22 18:40
Epidemic,/m/0hn9s,28,BR-SE,Dengue,2020-12,2025-07-22 18:40
Cause,/m/0j276x9,25,BR-SE,Dengue,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,16,BR-SE,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-SP,Dengue,2020-12,2025-07-22 18:40
COVID-19,/g/11j2cc_qll,39,BR-SP,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,36,BR-SP,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,30,BR-SP,Dengue,2020-12,2025-07-22 18:40
Vaccine,/m/07__7,17,BR-SP,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,16,BR-SP,Dengue,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,11,BR-SP,Dengue,2020-12,2025-07-22 18:40
Dengue vaccine,/m/0115n7rn,10,BR-SP,Dengue,2020-12,2025-07-22 18:40
Body,/m/0180q,9,BR-SP,Dengue,2020-12,2025-07-22 18:40
Bleeding,/m/012n6x,8,BR-SP,Dengue,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,8,BR-SP,Dengue,2020-12,2025-07-22 18:40
Chikungunya virus infection,/m/01__7l,7,BR-SP,Dengue,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,7,BR-SP,Dengue,2020-12,2025-07-22 18:40
Blood,/m/019jw,5,BR-SP,Dengue,2020-12,2025-07-22 18:40
Larva,/m/0d9_3,5,BR-SP,Dengue,2020-12,2025-07-22 18:40
Therapy,/m/03c1dkx,5,BR-SP,Dengue,2020-12,2025-07-22 18:40
Aedes,/m/01yz26,5,BR-SP,Dengue,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,5,BR-SP,Dengue,2020-12,2025-07-22 18:40
Malaria,/m/0542n,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Cause,/m/0j276x9,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Diarrhea,/m/0f3kl,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Influenza,/m/0cycc,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Transmission,/m/036991,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Natural person,/m/01_h7_,4,BR-SP,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-TO,Dengue,2020-12,2025-07-22 18:40
COVID-19,/g/11j2cc_qll,53,BR-TO,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,25,BR-TO,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,25,BR-TO,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,12,BR-TO,Dengue,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR,Dengue,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,35,BR,Dengue,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,33,BR,Dengue,2020-12,2025-07-22 18:40
Disease,/m/027x3,25,BR,Dengue,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,16,BR,Dengue,2020-12,2025-07-22 18:40
Chikungunya virus infection,/m/01__7l,13,BR,Dengue,2020-12,2025-07-22 18:40
Vaccine,/m/07__7,13,BR,Dengue,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,13,BR,Dengue,2020-12,2025-07-22 18:40
Body,/m/0180q,9,BR,Dengue,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,9,BR,Dengue,2020-12,2025-07-22 18:40
Bleeding,/m/012n6x,9,BR,Dengue,2020-12,2025-07-22 18:40
Aedes,/m/01yz26,8,BR,Dengue,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,8,BR,Dengue,2020-12,2025-07-22 18:40
Dengue vaccine,/m/0115n7rn,7,BR,Dengue,2020-12,2025-07-22 18:40
Transmission,/m/036991,6,BR,Dengue,2020-12,2025-07-22 18:40
Cause,/m/0j276x9,6,BR,Dengue,2020-12,2025-07-22 18:40
Influenza,/m/0cycc,6,BR,Dengue,2020-12,2025-07-22 18:40
Bacteria,/m/017q2,5,BR,Dengue,2020-12,2025-07-22 18:40
Infection,/m/098s1,5,BR,Dengue,2020-12,2025-07-22 18:40
Therapy,/m/03c1dkx,5,BR,Dengue,2020-12,2025-07-22 18:40
Organism,/m/05nnm,5,BR,Dengue,2020-12,2025-07-22 18:40
HIV/AIDS,/m/0d19y2,5,BR,Dengue,2020-12,2025-07-22 18:40
Larva,/m/0d9_3,5,BR,Dengue,2020-12,2025-07-22 18:40
Headache,/m/0j5fv,4,BR,Dengue,2020-12,2025-07-22 18:40
,,,BR-AC,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-AL,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,46,BR-AL,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,46,BR-AL,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,100,BR-AM,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,44,BR-AM,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,44,BR-AM,Chikungunya,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,32,BR-AM,Chikungunya,2020-12,2025-07-22 18:40
,,,BR-AP,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,55,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,51,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Pain,/m/062t2,24,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,14,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Therapy,/m/03c1dkx,11,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Sequela,/m/05smdx,11,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Body,/m/0180q,10,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,8,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Cause,/m/0j276x9,7,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,7,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Patient,/m/028hfb,6,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Joint,/m/01dvt1,6,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
International Classification of Diseases,/m/03zlr,6,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Aedes,/m/01yz26,6,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Head,/m/04hgtk,6,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,5,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Transmission,/m/036991,5,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,5,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Influenza,/m/0cycc,4,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Headache,/m/0j5fv,4,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Blood test,/m/01xkrb,4,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Guillain–Barré syndrome,/m/0370f,3,BR-BA,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,100,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,63,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,48,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Pain,/m/062t2,35,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Infection,/m/098s1,29,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,22,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,21,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,19,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,19,BR-CE,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,100,BR-DF,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,60,BR-DF,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,57,BR-DF,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,35,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,34,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Pain,/m/062t2,17,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,15,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,13,BR-ES,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,100,BR-GO,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,74,BR-GO,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,57,BR-GO,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,100,BR-MA,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,43,BR-MA,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,33,BR-MA,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,32,BR-MA,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,28,BR-MA,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,61,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,60,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,28,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,18,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Cause,/m/0j276x9,8,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Yellow fever,/m/087z2,7,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Joint,/m/01dvt1,6,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Sequela,/m/05smdx,5,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Head,/m/04hgtk,5,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Transmission,/m/036991,5,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Fever,/m/0cjf0,4,BR-MG,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,100,BR-MS,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,78,BR-MS,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,61,BR-MS,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,100,BR-MT,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,88,BR-MT,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,45,BR-MT,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,100,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,80,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,76,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Disease,/m/027x3,38,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,36,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Mosquito,/m/09f96,25,BR-PA,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-PB,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,64,BR-PB,Chikungunya,2020-12,2025-07-22 18:40
Yellow fever mosquito,/m/06y6_w,47,BR-PB,Chikungunya,2020-12,2025-07-22 18:40
Symptom,/m/01b_06,100,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Dengue fever,/m/09wsg,61,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Zika fever,/m/02vkznh,47,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Virus,/m/0g9pc,27,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Pain,/m/062t2,24,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Cure,/m/0405g08,10,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Zika virus,/m/080m_5j,9,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Therapy,/m/03c1dkx,7,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
Sequela,/m/05smdx,7,BR-PE,Chikungunya,2020-12,2025-07-22 18:40
