location,month,inc,epi_m3,pre,m3
RR,2022-07-01,0.630114759650601,FALSE,4.58785549077711,0.315057379825301
PA,2022-07-01,0.592209227046148,FALSE,1.4848882295236,0.580365042505225
AP,2022-07-01,0.645771231666555,FALSE,3.11327342968705,0.559668400777681
TO,2022-07-01,7.95300907779179,FALSE,10.0215445339353,8.50004144822191
MA,2022-07-01,1.67632144493027,TRUE,0.638578848994235,1.6224046733097
PI,2022-07-01,4.26742968718819,TRUE,1.58424786433578,5.20892496589638
CE,2022-07-01,11.0111072306159,TRUE,5.24104670577372,11.3281614699798
RN,2022-07-01,33.5355860086387,TRUE,5.37118743007576,34.3830556911675
PB,2022-07-01,18.0354014836661,TRUE,3.52823651584221,17.8534762967607
PE,2022-07-01,3.37217600989761,FALSE,4.459154341966,3.53433529343367
AL,2022-07-01,31.0374772738472,TRUE,3.76074198701667,35.9010819600583
SE,2022-07-01,12.4781406485378,TRUE,2.59656716970158,11.2122423218745
BA,2022-07-01,1.93055157905135,FALSE,3.10749828945093,2.09199935539133
MG,2022-07-01,2.26333447851302,FALSE,6.58714219564422,2.17968601164544
RJ,2022-07-01,1.01110250737774,FALSE,1.56693347501293,1.06526871313012
SP,2022-07-01,3.56111296795474,FALSE,6.85951251144783,3.51114005870339
PR,2022-07-01,4.77382262114293,FALSE,8.42804452315355,4.64990038201002
SC,2022-07-01,2.03551746074608,TRUE,1.74273086633731,2.09134388899438
RS,2022-07-01,0.613427974444591,TRUE,0.381665310847904,0.607413974695135
MS,2022-07-01,10.1632399844446,FALSE,12.463745200619,10.8102054927136
MT,2022-07-01,3.91095805523911,FALSE,7.31871328003893,4.52755054142546
GO,2022-07-01,14.052980311717,FALSE,19.2490133607959,14.096175947921
DF,2022-07-01,13.0329082644032,TRUE,8.00808098899717,12.3601684677279
RO,2022-07-01,7.11466803268293,TRUE,4.84033150734982,7.05280135413786
AC,2022-07-01,3.37438839210393,FALSE,19.9076178812364,2.85216161713547
AM,2022-07-01,1.51811797902062,FALSE,3.30415117366066,1.08798455163145
RR,2022-07-01,0.315057379825301,FALSE,4.58785549077711,0.367566943129517
PA,2022-07-01,0.485611566177841,FALSE,1.4848882295236,0.4816635046642
AP,2022-07-01,0.258308492666622,FALSE,3.11327342968705,0.516616985333244
TO,2022-07-01,8.33172379578187,FALSE,10.0215445339353,7.34285758769665
MA,2022-07-01,1.4410482596769,TRUE,0.638578848994235,1.50476808068302
PI,2022-07-01,4.26742968718819,TRUE,1.58424786433578,4.14462595518278
CE,2022-07-01,11.8167980035878,TRUE,5.24104670577372,10.4292194501362
RN,2022-07-01,33.0513176186223,TRUE,5.37118743007576,32.3047371840136
PB,2022-07-01,16.1996109612571,TRUE,3.52823651584221,15.7199900139611
PE,2022-07-01,3.6154149352017,FALSE,4.459154341966,3.57856055257987
AL,2022-07-01,34.397204195243,TRUE,3.76074198701667,31.9120728533851
SE,2022-07-01,10.9861890492561,TRUE,2.59656716970158,10.232678140528
BA,2022-07-01,2.08062979367725,FALSE,3.10749828945093,2.03515154682091
MG,2022-07-01,1.91587161614002,FALSE,6.58714219564422,1.98343383937921
RJ,2022-07-01,0.956936301625359,FALSE,1.56693347501293,0.924837809327653
SP,2022-07-01,3.06572934581095,FALSE,6.85951251144783,2.98823512421828
PR,2022-07-01,3.33745121301143,FALSE,8.42804452315355,3.45010779404135
SC,2022-07-01,1.6747928474493,TRUE,1.74273086633731,1.58031735349062
RS,2022-07-01,0.396923983464147,TRUE,0.381665310847904,0.463077980708172
MS,2022-07-01,11.3277778993289,FALSE,12.463745200619,9.97503183658451
MT,2022-07-01,4.38661511601144,FALSE,7.31871328003893,4.00785116021125
GO,2022-07-01,12.7859083163982,FALSE,19.2490133607959,13.2274637087063
DF,2022-07-01,11.6646239321824,TRUE,8.00808098899717,12.2689495122465
RO,2022-08-01,6.06293449741676,FALSE,4.84033150734982,6.28977898541534
AC,2022-08-01,1.80770806719853,FALSE,19.9076178812364,2.57096258446014
AM,2022-08-01,0.910870787412373,FALSE,3.30415117366066,1.08798455163145
RR,2022-08-01,0.15752868991265,FALSE,4.58785549077711,0.420076506433734
PA,2022-08-01,0.367169720768612,FALSE,1.4848882295236,0.434286766500509
AP,2022-08-01,0.645771231666555,FALSE,3.11327342968705,0.516616985333244
TO,2022-08-01,5.74383988951629,FALSE,10.0215445339353,6.6485472713815
MA,2022-08-01,1.39693453744189,TRUE,0.638578848994235,1.4410482596769
PI,2022-08-01,3.89901849117195,TRUE,1.58424786433578,3.51014000648813
CE,2022-08-01,8.45975311620489,TRUE,5.24104670577372,9.63844887666377
RN,2022-08-01,30.3273079247798,TRUE,5.37118743007576,29.6412610389232
PB,2022-08-01,12.9249575969601,TRUE,3.52823651584221,13.7436209380344
PE,2022-08-01,3.7480907126403,FALSE,4.459154341966,3.47168284297656
AL,2022-08-01,30.3015370910652,TRUE,3.76074198701667,30.1308842950578
SE,2022-08-01,7.23370472379003,TRUE,2.59656716970158,8.48453283227872
BA,2022-08-01,2.09427326773415,FALSE,3.10749828945093,2.07608196899161
MG,2022-08-01,1.7710954234846,FALSE,6.58714219564422,1.70675044897108
ES,2022-08-01,0,FALSE,10.0107909449537,1.08246744900953e-15
RJ,2022-08-01,0.806474618979863,FALSE,1.56693347501293,0.818511553591502
SP,2022-08-01,2.33786305888914,FALSE,6.85951251144783,2.39797539900308
PR,2022-08-01,2.23904954796969,FALSE,8.42804452315355,2.36297178710261
SC,2022-08-01,1.03064175227649,FALSE,1.74273086633731,1.25824180590422
RS,2022-08-01,0.378881984215777,FALSE,0.381665310847904,0.348811985468493
MS,2022-08-01,8.43407762598006,FALSE,12.463745200619,9.06928012500786
MT,2022-08-01,3.72598030938321,FALSE,7.31871328003893,3.94619191159262
GO,2022-08-01,12.8435024980036,FALSE,19.2490133607959,12.4211451662307
DF,2022-08-01,12.1093163401541,TRUE,8.00808098899717,11.6760263016175
RO,2022-08-01,5.69173442614634,FALSE,4.84033150734982,5.27928990251255
AC,2022-08-01,2.53079129407795,FALSE,19.9076178812364,1.88805064796292
AM,2022-08-01,0.834964888461342,FALSE,3.30415117366066,0.801228933371994
RR,2022-08-01,0.787643449563252,FALSE,4.58785549077711,0.367566943129517
PA,2022-08-01,0.450079012555072,FALSE,1.4848882295236,0.457975135582354
AP,2022-08-01,0.645771231666555,FALSE,3.11327342968705,0.688822647110992
TO,2022-08-01,5.87007812884632,FALSE,10.0215445339353,5.36512517152621
MA,2022-08-01,1.4851619819119,TRUE,0.638578848994235,1.4851619819119
PI,2022-08-01,2.36397184110425,TRUE,1.58424786433578,2.7323830371205
CE,2022-08-01,8.63879551019865,TRUE,5.24104670577372,8.22849002396296
RN,2022-08-01,25.5451575733674,TRUE,5.37118743007576,25.121422732103
PB,2022-08-01,12.1062942558859,TRUE,3.52823651584221,10.8658952542582
PE,2022-08-01,3.05154288108768,FALSE,4.459154341966,3.20633128809937
AL,2022-08-01,25.6939115988653,TRUE,3.76074198701667,25.0113004148356
SE,2022-08-01,7.23370472379003,TRUE,2.59656716970158,6.87201948760053
BA,2022-08-01,2.05334284556345,FALSE,3.10749828945093,2.02150807276401
MG,2022-08-01,1.43328430728863,FALSE,6.58714219564422,1.50084653052782
RJ,2022-08-01,0.692123740169285,FALSE,1.56693347501293,0.700148363243712
SP,2022-08-01,1.79033379230916,FALSE,6.85951251144783,1.99529514474584
PR,2022-08-01,1.5124146003267,FALSE,8.42804452315355,1.74054417691229
SC,2022-08-01,1.06929081798686,FALSE,1.74273086633731,1.02205307100752
RS,2022-08-01,0.270629988725555,FALSE,0.381665310847904,0.288671987973926
MS,2022-08-01,7.44598484971462,FALSE,12.463745200619,7.43422184047337
MT,2022-08-01,3.72598030938321,FALSE,7.31871328003893,3.59385334805756
GO,2022-08-01,11.6340246842903,FALSE,19.2490133607959,11.8740004409795
DF,2022-08-01,11.2541386325161,TRUE,8.00808098899717,11.6646239321824
RO,2022-08-01,4.08320078397455,FALSE,4.84033150734982,4.74311202178862
AC,2022-08-01,1.32565258261226,FALSE,19.9076178812364,1.60685161528759
AM,2022-08-01,0.657851124242269,FALSE,3.30415117366066,0.860266854778352
RR,2022-08-01,0.15752868991265,FALSE,4.58785549077711,0.315057379825301
PA,2022-08-01,0.556676673423379,FALSE,1.4848882295236,0.461923197095995
AP,2022-08-01,0.774925477999866,FALSE,3.11327342968705,0.645771231666555
TO,2022-08-01,4.48145749621601,FALSE,10.0215445339353,4.8601722142061
MA,2022-08-01,1.57338942638192,TRUE,0.638578848994235,1.33811624112855
PI,2022-08-01,1.9341587790853,TRUE,1.58424786433578,1.89322420175016
CE,2022-08-01,7.58692144548534,TRUE,5.24104670577372,7.3444682036188
RN,2022-08-01,19.4918026981619,TRUE,5.37118743007576,20.2585609823546
PB,2022-08-01,7.56643390992868,TRUE,3.52823651584221,9.28645385885235
PE,2022-08-01,2.81936027057014,FALSE,4.459154341966,2.94835060974655
