doenca,termo,geo,max_correlation,lag,p_value
casos_dengue,Disfunção cognitiva,PB,0.216474486924434,-18,0.000651910528029598
casos_dengue,Disfunção cognitiva,PE,-0.038478343900373,14,0.544542931748741
casos_dengue,Disfunção cognitiva,PI,0.246214253834834,8,0.000105584796660452
casos_dengue,Disfunção cognitiva,PR,0.138066836174249,2,0.0296842102813268
casos_dengue,Disfunção cognitiva,RJ,0.131757721145582,6,0.0379937025112602
casos_dengue,Disfunção cognitiva,RN,0.274309509862725,14,1.56149103311964e-05
casos_dengue,Disfunção cognitiva,RO,0.213262294117237,-8,0.000783786405789799
casos_dengue,Disfunção cognitiva,RR,0.0819955113855839,-20,0.196611246498501
casos_dengue,Disfunção cognitiva,RS,0.171673765828418,6,0.00686090778789517
casos_dengue,Disfunção cognitiva,SC,0.288936189169749,1,5.36021692454369e-06
casos_dengue,Disfunção cognitiva,SE,0.223413969886087,15,0.00043427733476209
casos_dengue,Disfunção cognitiva,SP,0.22319284819251,2,0.000440011572423238
casos_dengue,Disfunção cognitiva,TO,0.166430949628223,-4,0.00876832653193493
casos_dengue,Dispneia,AC,0.178982627568959,-8,0.00482303931478034
casos_dengue,Dispneia,AL,-0.0553423892132804,16,0.383463295479547
casos_dengue,Dispneia,AM,0.176174445443749,-16,0.00553039834823688
casos_dengue,Dispneia,AP,0.00305215037846398,8,0.961664191071853
casos_dengue,Dispneia,BA,0.15248333053154,-2,0.0163364952230147
casos_dengue,Dispneia,Brasil,-0.0126397416417875,-3,0.841909375969978
casos_dengue,Dispneia,CE,0.279735605170284,5,1.05646976595875e-05
casos_dengue,Dispneia,DF,0.0610613128923016,-3,0.336253326798611
casos_dengue,Dispneia,ES,0.644164614958083,-15,0
casos_dengue,Dispneia,GO,0.0346398977666207,-2,0.585403041584001
casos_dengue,Dispneia,MA,0.0682051102470765,-9,0.282780037961436
casos_dengue,Dispneia,MG,0.0525583722614287,-1,0.407846041889073
casos_dengue,Dispneia,MS,0.27962182677416,-7,1.06523721150609e-05
casos_dengue,Dispneia,MT,0.199310137843063,-8,0.00169676393790374
casos_dengue,Dispneia,PA,0.00343347330255917,-8,0.956879081775823
casos_dengue,Dispneia,PB,0.0147234483727754,10,0.816642794490265
casos_dengue,Dispneia,PE,0.370091794138452,7,5.60245805303339e-09
casos_dengue,Dispneia,PI,-0.037933907497494,12,0.550251185344164
casos_dengue,Dispneia,PR,0.103956806360747,-5,0.10160677225678
casos_dengue,Dispneia,RJ,-0.0366579369937818,7,0.56374372382576
casos_dengue,Dispneia,RN,-0.0440449661629088,-3,0.487920032999732
casos_dengue,Dispneia,RO,0.0131949394345313,0,0.83538972864854
casos_dengue,Dispneia,RR,0.3798204999348,-17,2.21201768013657e-09
casos_dengue,Dispneia,RS,0.0160197620669041,9,0.80082505922604
casos_dengue,Dispneia,SC,-0.0131693137132378,13,0.835704854570084
casos_dengue,Dispneia,SE,-0.0180316172134224,11,0.776439354993549
casos_dengue,Dispneia,SP,-0.0142272407266404,-3,0.822717766583552
casos_dengue,Dispneia,TO,0.0125769687769602,-4,0.842996318867514
casos_dengue,Dor de garganta,AC,0.0871103583865543,-2,0.170120944405284
casos_dengue,Dor de garganta,AL,0.394318494321387,-5,5.307441153235e-10
casos_dengue,Dor de garganta,AM,0.000765325133685252,-14,0.990383847018613
casos_dengue,Dor de garganta,AP,0.08845815636258,20,0.163607562276094
casos_dengue,Dor de garganta,BA,0.0325199580990183,20,0.608563660229412
casos_dengue,Dor de garganta,Brasil,0.100493716063464,-6,0.112792834092966
casos_dengue,Dor de garganta,CE,0.195608095676552,18,0.00206695431747606
casos_dengue,Dor de garganta,DF,0.0513855920936639,-9,0.418387972441685
casos_dengue,Dor de garganta,ES,-0.00244215153485153,20,0.969321687988972
casos_dengue,Dor de garganta,GO,0.203022869880366,-6,0.00138765137224417
casos_dengue,Dor de garganta,MA,0.18363111099031,-4,0.00383010457476773
casos_dengue,Dor de garganta,MG,0.0481886646880057,20,0.447926826459801
casos_dengue,Dor de garganta,MS,0.139755624240904,18,0.0277449612107765
casos_dengue,Dor de garganta,MT,0.185273966861546,-6,0.00352626429231595
casos_dengue,Dor de garganta,PA,0.129236031108685,-5,0.04182964136814
casos_dengue,Dor de garganta,PB,0.428299658740221,-6,1.53164148031237e-11
casos_dengue,Dor de garganta,PE,-0.0714848639666436,-20,0.260273570497138
casos_dengue,Dor de garganta,PI,0.48451918316941,13,2.35367281220533e-14
casos_dengue,Dor de garganta,PR,0.138348795493125,-5,0.0293525486563055
casos_dengue,Dor de garganta,RJ,0.0640244366775087,20,0.313330698481889
casos_dengue,Dor de garganta,RN,0.501350930385854,18,2.88657986402541e-15
casos_dengue,Dor de garganta,RO,0.388067874217082,-11,9.88234161169999e-10
casos_dengue,Dor de garganta,RR,0.00146864760587948,20,0.98154794305108
casos_dengue,Dor de garganta,RS,0.147631303004744,-9,0.0200773034604098
