SE_SIN_PRI,casos_dengue,casos_chik,UF,casos_arbo,casos_srag,casos_covid,casos_influenza,casos_outros_srag,casos_na_srag
2022-02-06,95,4,AM,99,133,89,0,44,0
2022-02-06,0,0,RR,0,6,6,0,0,0
2022-02-06,223,5,PA,228,275,194,4,75,2
2022-02-06,10,0,AP,10,19,16,1,3,0
2022-02-06,960,39,TO,999,115,52,0,52,11
2022-02-06,99,16,MA,115,133,72,2,43,16
2022-02-06,337,30,PI,367,206,147,1,52,6
2022-02-06,187,372,CE,559,823,330,6,255,233
2022-02-06,104,66,RN,170,142,117,1,22,2
2022-02-06,263,235,PB,498,323,219,0,103,1
2022-02-06,172,241,PE,413,563,193,2,182,186
2022-02-06,91,7,AL,98,198,123,0,55,20
2022-02-06,13,66,SE,79,219,117,1,99,2
2022-02-06,566,574,BA,1140,700,450,8,242,0
2022-02-06,935,83,MG,1018,2343,1358,7,911,68
2022-02-06,0,0,ES,0,154,80,1,74,0
2022-02-06,67,7,RJ,74,958,489,5,423,41
2022-02-06,3312,16,SP,3328,4512,2908,41,1482,90
2022-02-06,445,5,PR,450,1666,1066,13,586,2
2022-02-06,167,3,SC,170,829,544,3,282,0
2022-02-06,108,4,RS,112,1124,880,12,230,3
2022-02-06,191,4,MS,195,464,285,1,176,2
2022-02-06,1145,3,MT,1148,139,130,3,6,3
2022-02-06,7136,191,GO,7327,504,354,3,146,1
2022-02-06,1645,18,DF,1663,403,275,1,127,0
2022-02-13,430,1,RO,431,128,67,2,21,38
2022-02-13,117,4,AC,121,42,18,1,23,0
2022-02-13,119,5,AM,124,118,46,0,72,0
2022-02-13,0,0,RR,0,5,2,0,3,0
2022-02-13,214,5,PA,219,199,109,2,83,6
2022-02-13,8,1,AP,9,10,9,0,1,0
2022-02-13,838,42,TO,880,106,34,0,46,26
2022-02-13,105,15,MA,120,71,31,1,27,12
2022-02-13,473,52,PI,525,124,79,0,42,3
2022-02-13,342,523,CE,865,656,180,3,272,201
2022-02-13,118,95,RN,213,84,58,0,25,1
2022-02-13,312,318,PB,630,178,82,0,96,0
2022-02-13,224,261,PE,485,372,82,0,141,149
2022-02-13,107,17,AL,124,93,38,1,42,12
2022-02-13,16,55,SE,71,138,40,0,98,0
2022-02-13,701,631,BA,1332,484,226,2,256,0
2022-02-13,1011,88,MG,1099,1974,926,5,994,50
2022-02-13,0,0,ES,0,101,36,0,65,0
2022-02-13,78,3,RJ,81,777,287,7,463,22
2022-02-13,4249,22,SP,4271,3619,1757,23,1734,108
2022-02-13,762,3,PR,765,1349,725,9,616,1
2022-02-13,324,4,SC,328,622,358,0,264,0
2022-02-13,265,3,RS,268,902,641,14,239,8
2022-02-13,183,0,MS,183,339,195,3,139,3
2022-02-13,1095,6,MT,1101,124,100,4,10,12
2022-02-13,6821,177,GO,6998,404,255,2,147,1
2022-02-13,1591,19,DF,1610,332,152,1,179,0
2022-02-20,372,2,RO,374,97,39,0,28,30
2022-02-20,102,5,AC,107,24,8,0,16,0
2022-02-20,99,4,AM,103,107,27,0,73,7
2022-02-20,0,0,RR,0,5,1,0,4,0
2022-02-20,162,1,PA,163,126,59,1,62,4
2022-02-20,7,2,AP,9,5,2,0,3,0
2022-02-20,653,54,TO,707,63,26,0,35,2
2022-02-20,98,14,MA,112,52,27,0,23,2
2022-02-20,404,69,PI,473,88,41,0,40,7
2022-02-20,369,619,CE,988,641,88,1,320,232
2022-02-20,175,105,RN,280,51,23,0,27,1
2022-02-20,350,288,PB,638,152,42,1,108,1
2022-02-20,203,254,PE,457,302,55,1,133,113
2022-02-20,91,5,AL,96,73,23,0,40,10
2022-02-20,11,54,SE,65,134,28,0,103,3
2022-02-20,737,700,BA,1437,357,106,1,251,0
2022-02-20,1176,116,MG,1292,1560,561,6,966,28
2022-02-20,0,0,ES,0,98,24,0,74,0
2022-02-20,78,10,RJ,88,628,155,4,448,22
2022-02-20,4773,24,SP,4797,2950,1086,30,1771,71
2022-02-20,1410,4,PR,1414,1032,463,4,564,1
2022-02-20,529,4,SC,533,490,252,0,238,0
2022-02-20,622,3,RS,625,641,396,2,230,13
2022-02-20,220,5,MS,225,197,92,2,101,3
2022-02-20,960,2,MT,962,71,59,2,9,2
2022-02-20,6080,160,GO,6240,333,180,0,153,0
2022-02-20,1753,28,DF,1781,317,107,0,210,0
2022-02-27,476,3,RO,479,97,52,0,24,21
2022-02-27,145,5,AC,150,23,3,3,17,0
2022-02-27,122,2,AM,124,116,24,0,91,1
2022-02-27,0,0,RR,0,7,2,0,5,0
2022-02-27,241,7,PA,248,119,41,0,72,6
2022-02-27,6,0,AP,6,5,0,0,5,0
2022-02-27,675,58,TO,733,110,17,0,80,13
2022-02-27,177,26,MA,203,55,17,0,34,4
2022-02-27,496,162,PI,658,62,24,1,33,4
2022-02-27,522,1193,CE,1715,726,89,2,369,267
2022-02-27,257,159,RN,416,63,17,0,38,8
2022-02-27,488,460,PB,948,129,22,1,106,0
2022-02-27,299,377,PE,676,336,35,0,179,122
2022-02-27,127,10,AL,137,59,13,1,43,3
2022-02-27,28,70,SE,98,179,18,2,159,0
2022-02-27,1024,985,BA,2009,353,77,1,275,0
2022-02-27,1815,185,MG,2000,1395,398,4,974,20
2022-02-27,0,0,ES,0,110,9,1,100,0
2022-02-27,128,12,RJ,140,568,105,4,441,18
2022-02-27,8411,23,SP,8434,2669,713,34,1863,61
2022-02-27,3045,7,PR,3052,859,296,8,556,0
2022-02-27,1625,5,SC,1630,442,171,0,271,0
2022-02-27,1575,7,RS,1582,483,272,6,200,5
2022-02-27,383,5,MS,388,191,53,2,134,2
2022-02-27,1285,6,MT,1291,53,40,0,11,2
2022-02-27,8368,197,GO,8565,287,143,2,142,2
2022-02-27,2081,16,DF,2097,354,71,0,283,0
2022-03-06,439,1,RO,440,79,24,0,38,17
2022-03-06,133,1,AC,134,30,7,2,21,0
2022-03-06,129,6,AM,135,69,12,0,57,0
2022-03-06,0,1,RR,1,3,1,0,2,0
2022-03-06,190,4,PA,194,89,30,1,54,4
2022-03-06,8,0,AP,8,3,0,0,3,0
2022-03-06,617,85,TO,702,93,16,0,71,6
2022-03-06,233,95,MA,328,62,15,3,41,3
2022-03-06,817,238,PI,1055,55,14,0,39,2
2022-03-06,568,1403,CE,1971,668,58,1,343,266
2022-03-06,342,211,RN,553,59,11,0,41,7
2022-03-06,516,466,PB,982,112,11,0,101,0
2022-03-06,306,394,PE,700,323,19,1,195,108
2022-03-06,137,15,AL,152,54,6,0,42,6
2022-03-06,13,68,SE,81,153,4,0,147,2
2022-03-06,1160,1127,BA,2287,389,56,0,333,0
2022-03-06,2280,302,MG,2582,1195,251,1,918,25
2022-03-06,0,0,ES,0,130,8,0,122,0
2022-03-06,195,17,RJ,212,552,85,3,448,16
2022-03-06,11622,30,SP,11652,2163,447,18,1642,57
2022-03-06,5171,7,PR,5178,638,153,2,481,2
2022-03-06,3064,12,SC,3076,327,88,1,238,0
2022-03-06,3250,13,RS,3263,440,189,4,241,6
2022-03-06,491,5,MS,496,187,33,1,153,0
2022-03-06,1307,7,MT,1314,53,30,0,20,3
2022-03-06,9116,200,GO,9316,228,72,1,154,1
2022-03-06,2543,27,DF,2570,285,46,0,239,0
2022-03-13,475,2,RO,477,80,25,0,41,14
2022-03-13,99,3,AC,102,40,8,1,31,0
2022-03-13,150,9,AM,159,92,18,0,72,2
2022-03-13,1,0,RR,1,1,0,0,1,0
2022-03-13,202,4,PA,206,81,11,0,66,4
2022-03-13,11,4,AP,15,12,1,0,11,0
2022-03-13,623,79,TO,702,75,10,0,56,9
2022-03-13,214,102,MA,316,47,4,0,42,1
2022-03-13,1117,367,PI,1484,56,6,0,46,4
2022-03-13,680,1611,CE,2291,662,34,1,389,238
2022-03-13,497,249,RN,746,60,7,0,49,4
2022-03-13,604,561,PB,1165,119,7,1,111,0
2022-03-13,339,578,PE,917,289,11,1,167,110
2022-03-13,122,18,AL,140,56,8,0,44,4
2022-03-13,30,77,SE,107,169,5,1,163,0
2022-03-13,1464,1006,BA,2470,392,33,0,359,0
2022-03-13,3170,385,MG,3555,1016,159,2,837,19
2022-03-13,0,0,ES,0,130,6,0,124,0
2022-03-13,221,18,RJ,239,477,47,2,414,14
2022-03-13,14571,24,SP,14595,2006,298,33,1631,48
2022-03-13,6683,9,PR,6692,631,127,3,501,0
2022-03-13,3746,5,SC,3751,306,74,0,232,0
2022-03-13,4392,14,RS,4406,372,146,8,213,5
2022-03-13,561,12,MS,573,186,15,0,169,2
2022-03-13,1493,3,MT,1496,36,21,0,15,0
2022-03-13,9986,180,GO,10166,225,61,1,163,0
2022-03-13,2843,29,DF,2872,281,40,0,241,0
2022-03-20,481,4,RO,485,53,11,0,25,17
2022-03-20,117,1,AC,118,45,11,9,25,0
2022-03-20,138,5,AM,143,71,11,0,58,2
2022-03-20,1,2,RR,3,7,0,0,7,0
2022-03-20,174,6,PA,180,99,19,0,70,10
2022-03-20,5,0,AP,5,24,3,0,21,0
2022-03-20,626,129,TO,755,70,3,0,64,3
2022-03-20,221,80,MA,301,59,8,0,49,2
2022-03-20,1695,562,PI,2257,89,11,0,59,19
2022-03-20,710,1650,CE,2360,580,28,2,314,236
2022-03-20,554,196,RN,750,55,4,0,48,3
2022-03-20,704,558,PB,1262,138,13,1,122,2
2022-03-20,420,764,PE,1184,316,12,0,179,125
2022-03-20,169,19,AL,188,39,4,0,33,2
2022-03-20,28,87,SE,115,109,5,0,103,1
2022-03-20,1690,895,BA,2585,377,33,2,342,0
2022-03-20,4204,549,MG,4753,931,118,1,794,18
2022-03-20,0,0,ES,0,136,16,1,119,0
2022-03-20,292,17,RJ,309,487,56,7,377,49
2022-03-20,18682,35,SP,18717,2202,279,26,1834,67
2022-03-20,10041,9,PR,10050,689,104,5,581,0
2022-03-20,5785,7,SC,5792,302,44,0,258,0
2022-03-20,6036,11,RS,6047,383,130,12,240,2
2022-03-20,742,9,MS,751,188,14,1,171,2
2022-03-20,1660,7,MT,1667,58,25,2,31,0
2022-03-20,10876,177,GO,11053,193,48,1,144,0
2022-03-20,3398,27,DF,3425,277,25,0,252,0
2022-03-27,531,5,RO,536,56,7,0,32,17
2022-03-27,70,2,AC,72,52,21,2,29,0
2022-03-27,136,9,AM,145,82,14,0,65,3
2022-03-27,0,1,RR,1,4,1,0,3,0
2022-03-27,146,0,PA,146,93,16,0,70,7
2022-03-27,7,0,AP,7,20,0,0,20,0
2022-03-27,690,125,TO,815,54,3,0,46,5
2022-03-27,225,69,MA,294,54,9,1,42,2
2022-03-27,2152,691,PI,2843,62,6,0,45,11
2022-03-27,943,1784,CE,2727,530,24,3,239,264
2022-03-27,686,227,RN,913,52,8,0,37,7
2022-03-27,818,747,PB,1565,94,9,0,85,0
2022-03-27,441,822,PE,1263,299,9,1,189,100
2022-03-27,258,39,AL,297,40,5,0,29,6
2022-03-27,41,73,SE,114,106,0,1,105,0
2022-03-27,1842,985,BA,2827,377,27,1,349,0
2022-03-27,4854,618,MG,5472,826,80,0,724,22
2022-03-27,0,0,ES,0,89,4,0,85,0
2022-03-27,314,21,RJ,335,501,68,5,418,10
2022-03-27,21724,33,SP,21757,2026,200,13,1748,65
2022-03-27,11804,10,PR,11814,675,103,3,569,0
2022-03-27,6762,12,SC,6774,332,48,0,284,0
2022-03-27,6492,11,RS,6503,384,123,10,247,4
2022-03-27,883,9,MS,892,193,7,2,183,1
2022-03-27,1752,9,MT,1761,29,8,0,20,1
2022-03-27,10572,221,GO,10793,146,47,0,99,0
2022-03-27,3874,47,DF,3921,283,19,0,264,0
2022-04-03,472,3,RO,475,66,9,0,41,16
2022-04-03,70,0,AC,70,50,27,0,23,0
2022-04-03,102,13,AM,115,61,9,0,50,2
2022-04-03,0,1,RR,1,1,0,0,1,0
2022-04-03,169,3,PA,172,100,22,0,71,7
2022-04-03,10,0,AP,10,16,0,0,16,0
2022-04-03,734,154,TO,888,62,6,0,52,4
2022-04-03,236,98,MA,334,62,4,0,54,4
2022-04-03,2114,718,PI,2832,51,5,0,41,5
2022-04-03,1290,1792,CE,3082,437,27,2,234,174
2022-04-03,910,218,RN,1128,64,6,0,56,2
2022-04-03,745,951,PB,1696,93,10,0,82,1
2022-04-03,505,896,PE,1401,285,5,0,193,87
2022-04-03,357,58,AL,415,41,7,0,30,4
2022-04-03,67,78,SE,145,105,1,1,98,5
2022-04-03,1958,804,BA,2762,377,19,1,357,0
2022-04-03,5468,572,MG,6040,749,70,0,660,19
2022-04-03,0,0,ES,0,92,3,0,89,0
2022-04-03,381,10,RJ,391,465,55,5,399,6
2022-04-03,24869,39,SP,24908,2054,257,21,1718,58
2022-04-03,12644,11,PR,12655,792,97,9,685,1
2022-04-03,7130,7,SC,7137,352,54,1,297,0
2022-04-03,6158,15,RS,6173,393,123,21,250,0
2022-04-03,951,11,MS,962,180,9,0,171,0
2022-04-03,1782,11,MT,1793,30,12,1,17,0
2022-04-03,10555,200,GO,10755,143,41,1,101,0
2022-04-03,3962,45,DF,4007,255,15,0,240,0
2022-04-10,514,1,RO,515,84,16,0,42,26
2022-04-10,101,0,AC,101,42,21,0,21,0
2022-04-10,89,7,AM,96,77,6,0,70,1
2022-04-10,1,0,RR,1,3,0,0,3,0
2022-04-10,161,5,PA,166,87,11,0,70,6
2022-04-10,7,0,AP,7,17,0,0,17,0
2022-04-10,718,223,TO,941,46,2,0,42,2
2022-04-10,197,79,MA,276,73,12,0,60,1
2022-04-10,1952,743,PI,2695,50,2,0,46,2
2022-04-10,1398,2038,CE,3436,420,23,3,244,151
2022-04-10,1165,296,RN,1461,74,2,0,68,4
2022-04-10,861,756,PB,1617,92,8,0,83,1
2022-04-10,559,1010,PE,1569,314,10,2,181,121
2022-04-10,491,157,AL,648,52,5,0,45,2
2022-04-10,63,84,SE,147,95,0,2,92,1
2022-04-10,1766,675,BA,2441,328,14,0,314,0
2022-04-10,6264,582,MG,6846,695,65,0,613,17
2022-04-10,0,0,ES,0,88,1,0,87,0
2022-04-10,367,10,RJ,377,446,50,5,384,9
2022-04-10,27387,41,SP,27428,1988,217,21,1676,74
2022-04-10,14766,10,PR,14776,862,101,3,759,0
2022-04-10,7826,9,SC,7835,343,58,1,284,0
2022-04-10,7449,17,RS,7466,354,113,19,219,3
2022-04-10,1108,13,MS,1121,174,15,1,158,0
2022-04-10,1836,7,MT,1843,36,6,0,28,2
2022-04-10,10132,164,GO,10296,140,24,1,115,0
2022-04-10,3977,33,DF,4010,223,12,0,211,0
2022-04-17,487,7,RO,494,64,16,0,31,17
2022-04-17,96,3,AC,99,56,18,0,38,0
2022-04-17,110,17,AM,127,102,11,0,91,0
2022-04-17,1,0,RR,1,5,0,0,5,0
2022-04-17,189,8,PA,197,105,17,1,81,6
2022-04-17,6,0,AP,6,24,1,0,23,0
2022-04-17,734,257,TO,991,31,0,0,27,4
2022-04-17,252,81,MA,333,77,7,2,67,1
2022-04-17,2834,944,PI,3778,79,2,0,72,5
2022-04-17,1664,2494,CE,4158,377,22,6,239,110
2022-04-17,1879,422,RN,2301,68,10,0,50,8
2022-04-17,1099,774,PB,1873,83,9,0,74,0
2022-04-17,723,1189,PE,1912,295,8,1,161,125
2022-04-17,707,164,AL,871,48,9,0,36,3
2022-04-17,120,103,SE,223,101,3,0,96,2
2022-04-17,1954,734,BA,2688,249,16,0,233,0
2022-04-17,6364,493,MG,6857,725,92,0,624,9
2022-04-17,0,0,ES,0,89,1,0,88,0
2022-04-17,454,27,RJ,481,487,52,2,421,12
2022-04-17,28161,41,SP,28202,2172,296,36,1779,64
2022-04-17,14999,9,PR,15008,1013,157,2,850,4
2022-04-17,8448,9,SC,8457,384,73,5,306,0
2022-04-17,7584,22,RS,7606,455,148,37,270,0
2022-04-17,1274,10,MS,1284,232,14,1,215,2
2022-04-17,1922,8,MT,1930,23,2,1,20,0
2022-04-17,9937,170,GO,10107,127,32,1,95,0
2022-04-17,4836,36,DF,4872,235,17,0,218,0
2022-04-24,425,5,RO,430,65,12,0,38,15
2022-04-24,82,2,AC,84,54,21,0,33,0
2022-04-24,78,6,AM,84,70,7,0,63,0
2022-04-24,1,2,RR,3,4,0,0,4,0
2022-04-24,164,9,PA,173,81,13,2,64,2
2022-04-24,3,1,AP,4,22,0,0,21,1
2022-04-24,719,256,TO,975,58,5,0,45,8
2022-04-24,327,102,MA,429,67,8,0,54,5
2022-04-24,2822,967,PI,3789,31,2,0,26,3
2022-04-24,1712,2744,CE,4456,381,20,5,248,109
2022-04-24,2179,569,RN,2748,65,6,0,54,5
2022-04-24,1136,858,PB,1994,73,12,0,59,2
2022-04-24,759,1036,PE,1795,345,12,0,157,176
2022-04-24,1001,224,AL,1225,56,7,1,43,5
2022-04-24,91,75,SE,166,68,1,0,63,4
2022-04-24,1960,818,BA,2778,257,22,0,235,0
2022-04-24,6441,413,MG,6854,685,83,1,582,19
2022-04-24,0,0,ES,0,74,2,2,70,0
2022-04-24,557,26,RJ,583,498,65,1,420,13
2022-04-24,30192,62,SP,30254,2063,356,24,1635,48
2022-04-24,14502,10,PR,14512,961,171,8,783,0
2022-04-24,7377,9,SC,7386,368,58,8,302,0
2022-04-24,6520,24,RS,6544,419,147,34,234,4
2022-04-24,1698,22,MS,1720,155,14,0,141,0
2022-04-24,1808,6,MT,1814,33,7,0,26,0
2022-04-24,10268,161,GO,10429,103,31,0,72,0
2022-04-24,4317,34,DF,4351,204,10,0,194,0
2022-05-01,464,4,RO,468,71,10,1,43,17
2022-05-01,85,2,AC,87,58,17,0,40,1
2022-05-01,94,22,AM,116,101,4,0,95,2
2022-05-01,0,0,RR,0,11,1,0,10,0
2022-05-01,202,14,PA,216,88,11,1,73,3
2022-05-01,4,2,AP,6,20,1,0,18,1
2022-05-01,728,247,TO,975,49,2,0,42,5
2022-05-01,338,95,MA,433,82,10,0,68,4
2022-05-01,2152,952,PI,3104,64,3,0,59,2
2022-05-01,2261,3297,CE,5558,431,19,9,326,77
2022-05-01,2255,625,RN,2880,79,9,0,62,8
2022-05-01,1300,1067,PB,2367,76,9,1,65,1
2022-05-01,952,1077,PE,2029,371,24,0,192,155
2022-05-01,1381,380,AL,1761,39,6,0,30,3
2022-05-01,141,85,SE,226,101,3,0,93,5
2022-05-01,1966,879,BA,2845,302,16,0,286,0
2022-05-01,6837,384,MG,7221,770,142,1,605,22
2022-05-01,0,0,ES,0,80,3,1,76,0
2022-05-01,714,36,RJ,750,607,87,2,512,6
2022-05-01,33564,86,SP,33650,2383,521,31,1768,64
2022-05-01,16958,18,PR,16976,1126,240,9,874,5
2022-05-01,8442,4,SC,8446,422,70,9,343,0
2022-05-01,5445,14,RS,5459,498,197,42,252,7
2022-05-01,2154,42,MS,2196,188,16,1,170,1
2022-05-01,1551,14,MT,1565,37,9,0,27,1
2022-05-01,9528,159,GO,9687,143,49,3,91,0
2022-05-01,3407,44,DF,3451,259,26,0,233,0
2022-05-08,374,5,RO,379,60,7,0,29,24
2022-05-08,93,1,AC,94,39,12,0,24,3
2022-05-08,102,5,AM,107,73,8,0,65,0
2022-05-08,2,1,RR,3,7,1,0,6,0
2022-05-08,193,15,PA,208,109,15,2,88,4
2022-05-08,9,6,AP,15,25,1,0,21,3
2022-05-08,695,294,TO,989,49,3,0,36,10
2022-05-08,292,82,MA,374,75,7,1,65,2
2022-05-08,1980,840,PI,2820,56,7,0,45,4
2022-05-08,2602,3151,CE,5753,331,14,4,236,77
2022-05-08,2242,624,RN,2866,93,15,0,67,11
2022-05-08,1570,990,PB,2560,92,15,0,74,3
2022-05-08,848,963,PE,1811,368,17,0,223,128
2022-05-08,1674,468,AL,2142,59,9,0,43,7
2022-05-08,184,138,SE,322,108,0,0,101,7
2022-05-08,1765,763,BA,2528,313,16,0,297,0
2022-05-08,5953,345,MG,6298,989,210,1,767,11
2022-05-08,0,0,ES,0,87,2,0,85,0
2022-05-08,846,33,RJ,879,614,97,5,487,25
2022-05-08,25933,70,SP,26003,2669,793,33,1764,80
2022-05-08,12235,8,PR,12243,1442,356,22,1060,4
2022-05-08,6586,6,SC,6592,443,103,7,333,0
2022-05-08,3532,18,RS,3550,688,307,86,289,10
2022-05-08,1431,36,MS,1467,194,18,1,175,0
2022-05-08,1372,7,MT,1379,35,14,0,21,0
2022-05-08,7986,163,GO,8149,200,81,0,119,0
2022-05-08,3272,35,DF,3307,273,42,0,231,0
2022-05-15,323,6,RO,329,72,6,0,46,20
2022-05-15,75,2,AC,77,63,10,0,51,2
2022-05-15,83,4,AM,87,108,5,0,99,4
2022-05-15,2,0,RR,2,6,0,0,6,0
2022-05-15,153,16,PA,169,141,16,1,110,14
2022-05-15,7,3,AP,10,18,0,0,17,1
2022-05-15,605,219,TO,824,45,4,0,36,5
2022-05-15,281,82,MA,363,90,13,0,70,7
2022-05-15,1477,660,PI,2137,70,6,0,63,1
2022-05-15,2747,3560,CE,6307,411,14,6,309,82
2022-05-15,2745,777,RN,3522,72,15,0,54,3
2022-05-15,1612,930,PB,2542,113,19,1,94,0
2022-05-15,690,748,PE,1438,387,25,0,247,115
2022-05-15,2168,596,AL,2764,51,8,0,38,5
2022-05-15,212,185,SE,397,92,3,0,84,5
2022-05-15,1629,737,BA,2366,336,43,0,293,0
2022-05-15,4285,262,MG,4547,1245,360,3,845,37
2022-05-15,0,0,ES,0,97,5,0,92,0
2022-05-15,694,21,RJ,715,773,175,4,562,32
2022-05-15,16714,55,SP,16769,3083,1123,44,1820,99
2022-05-15,7715,8,PR,7723,1566,450,29,1090,2
2022-05-15,5305,5,SC,5310,529,158,16,356,0
2022-05-15,2883,6,RS,2889,784,371,82,330,11
2022-05-15,899,33,MS,932,212,33,5,171,3
2022-05-15,1157,13,MT,1170,39,23,0,16,0
2022-05-15,5701,141,GO,5842,254,130,1,124,0
2022-05-15,3269,28,DF,3297,266,54,0,212,0
2022-05-22,277,1,RO,278,99,12,1,69,17
2022-05-22,49,0,AC,49,39,2,0,37,0
2022-05-22,82,5,AM,87,88,5,0,76,7
2022-05-22,0,2,RR,2,7,0,0,7,0
2022-05-22,93,8,PA,101,102,7,1,84,10
2022-05-22,9,2,AP,11,20,2,0,17,1
2022-05-22,546,205,TO,751,34,3,0,25,6
2022-05-22,237,81,MA,318,62,10,0,47,5
2022-05-22,1032,472,PI,1504,57,4,0,46,7
2022-05-22,2397,3341,CE,5738,329,31,3,225,70
2022-05-22,2651,815,RN,3466,62,11,0,46,5
2022-05-22,1231,839,PB,2070,125,32,0,93,0
2022-05-22,606,550,PE,1156,381,15,1,245,120
2022-05-22,2177,508,AL,2685,62,10,0,43,9
2022-05-22,227,149,SE,376,86,2,2,80,2
2022-05-22,1202,478,BA,1680,295,31,2,263,0
2022-05-22,2770,222,MG,2992,1321,453,2,835,31
2022-05-22,0,0,ES,0,100,9,0,91,0
2022-05-22,613,24,RJ,637,872,303,8,552,12
2022-05-22,10555,51,SP,10606,3916,1763,43,1996,117
2022-05-22,4590,4,PR,4594,1567,487,56,1022,5
2022-05-22,3507,5,SC,3512,568,169,23,376,0
2022-05-22,1420,4,RS,1424,770,400,65,312,6
2022-05-22,769,42,MS,811,278,48,2,225,3
2022-05-22,865,8,MT,873,62,27,0,33,2
2022-05-22,4147,110,GO,4257,313,198,0,113,2
2022-05-22,2288,26,DF,2314,345,127,0,218,0
2022-05-29,274,1,RO,275,91,17,0,66,8
2022-05-29,62,1,AC,63,49,1,0,48,0
2022-05-29,72,1,AM,73,91,8,0,80,3
2022-05-29,5,0,RR,5,8,1,0,7,0
2022-05-29,91,6,PA,97,132,13,0,107,12
2022-05-29,4,3,AP,7,23,1,0,22,0
2022-05-29,505,275,TO,780,26,7,0,16,3
2022-05-29,291,81,MA,372,73,13,0,49,11
2022-05-29,1240,425,PI,1665,67,9,1,46,11
2022-05-29,2588,3042,CE,5630,457,43,7,262,145
2022-05-29,2862,840,RN,3702,89,26,0,58,5
2022-05-29,1353,728,PB,2081,100,25,1,72,2
2022-05-29,543,498,PE,1041,384,29,0,228,127
2022-05-29,2336,651,AL,2987,69,13,0,44,12
2022-05-29,243,150,SE,393,109,11,1,95,2
2022-05-29,1058,422,BA,1480,287,42,0,245,0
2022-05-29,2533,183,MG,2716,1659,670,6,951,34
2022-05-29,0,0,ES,0,94,19,2,73,0
2022-05-29,572,24,RJ,596,1065,484,7,559,17
2022-05-29,8975,40,SP,9015,4288,2323,30,1836,100
2022-05-29,3351,3,PR,3354,1388,401,67,915,8
2022-05-29,2446,2,SC,2448,587,169,15,403,0
2022-05-29,1146,4,RS,1150,793,386,45,358,10
2022-05-29,825,10,MS,835,253,56,4,192,1
2022-05-29,752,15,MT,767,66,40,1,21,4
2022-05-29,3967,97,GO,4064,396,254,4,137,1
2022-05-29,1835,19,DF,1854,503,266,0,236,1
2022-06-05,214,0,RO,214,93,36,1,52,4
2022-06-05,36,0,AC,36,86,1,0,81,4
2022-06-05,58,0,AM,58,98,13,0,84,1
2022-06-05,0,1,RR,1,14,1,0,13,0
2022-06-05,96,6,PA,102,133,20,1,99,13
2022-06-05,5,0,AP,5,29,5,0,24,0
2022-06-05,403,165,TO,568,41,17,0,23,1
2022-06-05,219,71,MA,290,74,26,0,35,13
2022-06-05,884,364,PI,1248,74,20,0,50,4
2022-06-05,2324,2734,CE,5058,510,84,8,215,203
2022-06-05,2513,766,RN,3279,132,67,0,59,6
2022-06-05,1435,678,PB,2113,131,64,0,67,0
2022-06-05,558,428,PE,986,434,54,2,246,132
2022-06-05,2074,522,AL,2596,76,28,0,39,9
2022-06-05,289,138,SE,427,109,15,1,88,5
2022-06-05,849,291,BA,1140,295,75,0,220,0
2022-06-05,2042,137,MG,2179,1714,684,2,998,32
2022-06-05,0,0,ES,0,103,29,0,74,0
2022-06-05,459,14,RJ,473,1132,646,3,458,27
2022-06-05,7195,32,SP,7227,4218,2355,30,1730,105
2022-06-05,2495,1,PR,2496,1419,361,73,986,3
2022-06-05,1352,2,SC,1354,565,180,28,358,0
2022-06-05,474,3,RS,477,768,363,54,353,5
2022-06-05,660,20,MS,680,241,56,9,175,1
2022-06-05,599,9,MT,608,78,61,0,12,5
2022-06-05,3226,85,GO,3311,402,276,4,121,1
2022-06-05,1535,18,DF,1553,588,415,0,172,1
2022-06-12,179,4,RO,183,73,29,1,33,10
2022-06-12,29,1,AC,30,57,1,1,55,0
2022-06-12,65,4,AM,69,89,13,1,69,6
2022-06-12,0,2,RR,2,14,6,0,8,0
2022-06-12,71,8,PA,79,88,23,0,57,8
2022-06-12,6,2,AP,8,18,4,0,14,0
2022-06-12,356,141,TO,497,36,17,0,15,4
2022-06-12,199,82,MA,281,87,36,0,41,10
2022-06-12,853,273,PI,1126,64,31,0,29,4
2022-06-12,2077,2466,CE,4543,572,178,2,225,167
2022-06-12,2072,650,RN,2722,120,78,0,36,6
2022-06-12,1217,602,PB,1819,198,116,0,79,3
2022-06-12,506,361,PE,867,512,90,2,250,171
2022-06-12,2087,522,AL,2609,143,62,1,51,29
2022-06-12,266,131,SE,397,118,22,1,83,13
2022-06-12,622,255,BA,877,367,127,1,238,1
2022-06-12,1405,102,MG,1507,1798,876,3,888,33
2022-06-12,0,0,ES,0,128,40,0,88,0
2022-06-12,303,13,RJ,316,1152,712,5,406,31
2022-06-12,4904,31,SP,4935,4160,2437,25,1591,113
2022-06-12,1887,0,PR,1887,1464,386,89,987,4
2022-06-12,971,1,SC,972,617,214,32,372,0
2022-06-12,280,1,RS,281,678,320,53,305,4
2022-06-12,486,11,MS,497,254,75,6,174,0
2022-06-12,393,3,MT,396,114,87,0,25,2
2022-06-12,2533,60,GO,2593,367,269,0,96,2
2022-06-12,1185,9,DF,1194,512,346,0,163,3
2022-06-19,196,1,RO,197,110,58,1,37,14
2022-06-19,26,0,AC,26,70,5,0,60,5
2022-06-19,44,1,AM,45,132,50,2,79,1
